candidate_event_id,group_id,working_filename,working_path,event_index,onset_seconds,ioi_seconds,onset_frame,onset_strength_norm,candidate_status,event_token,keep_event,review_notes
PERF-004-CAND-0001,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,1,0.16254,,14,0.024433,pending_review,,,
PERF-004-CAND-0002,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,2,0.673379,0.510839,58,0.020957,pending_review,,,
PERF-004-CAND-0003,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,3,0.986848,0.313469,85,0.033522,pending_review,,,
PERF-004-CAND-0004,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,4,1.242268,0.25542,107,0.034822,pending_review,,,
PERF-004-CAND-0005,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,5,1.834376,0.592109,158,0.02778,pending_review,,,
PERF-004-CAND-0006,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,6,2.380045,0.545669,205,0.016098,pending_review,,,
PERF-004-CAND-0007,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,7,3.506213,1.126168,302,0.029746,pending_review,,,
PERF-004-CAND-0008,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,8,4.075102,0.568889,351,0.033186,pending_review,,,
PERF-004-CAND-0009,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,9,4.655601,0.580499,401,0.040346,pending_review,,,
PERF-004-CAND-0010,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,10,4.93424,0.278639,425,0.024758,pending_review,,,
PERF-004-CAND-0011,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,11,5.491519,0.557279,473,0.017286,pending_review,,,
PERF-004-CAND-0012,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,12,5.758549,0.267029,496,0.033874,pending_review,,,
PERF-004-CAND-0013,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,13,6.025578,0.267029,519,0.02743,pending_review,,,
PERF-004-CAND-0014,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,14,6.606077,0.580499,569,0.015418,pending_review,,,
PERF-004-CAND-0015,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,15,6.884717,0.278639,593,0.025067,pending_review,,,
PERF-004-CAND-0016,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,16,7.174966,0.290249,618,0.021428,pending_review,,,
PERF-004-CAND-0017,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,17,7.732245,0.557279,666,0.030942,pending_review,,,
PERF-004-CAND-0018,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,18,8.010884,0.278639,690,0.03091,pending_review,,,
PERF-004-CAND-0019,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,19,8.289524,0.278639,714,0.029961,pending_review,,,
PERF-004-CAND-0020,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,20,8.568163,0.278639,738,0.024791,pending_review,,,
PERF-004-CAND-0021,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,21,9.125442,0.557279,786,0.025919,pending_review,,,
PERF-004-CAND-0022,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,22,9.427302,0.301859,812,0.030096,pending_review,,,
PERF-004-CAND-0023,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,23,9.98458,0.557279,860,0.030632,pending_review,,,
PERF-004-CAND-0024,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,24,11.633197,1.648617,1002,0.03259,pending_review,,,
PERF-004-CAND-0025,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,25,11.900227,0.267029,1025,0.021841,pending_review,,,
PERF-004-CAND-0026,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,26,12.434286,0.534059,1071,0.021914,pending_review,,,
PERF-004-CAND-0027,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,27,12.968345,0.534059,1117,0.024558,pending_review,,,
PERF-004-CAND-0028,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,28,14.628571,1.660227,1260,0.023184,pending_review,,,
PERF-004-CAND-0029,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,29,15.18585,0.557279,1308,0.019765,pending_review,,,
PERF-004-CAND-0030,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,30,15.719909,0.534059,1354,0.021412,pending_review,,,
PERF-004-CAND-0031,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,31,16.834467,1.114558,1450,0.025314,pending_review,,,
PERF-004-CAND-0032,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,32,17.983855,1.149388,1549,0.052143,pending_review,,,
PERF-004-CAND-0033,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,33,18.250884,0.267029,1572,0.023399,pending_review,,,
PERF-004-CAND-0034,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,34,18.529524,0.278639,1596,0.027093,pending_review,,,
PERF-004-CAND-0035,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,35,18.819773,0.290249,1621,0.022675,pending_review,,,
PERF-004-CAND-0036,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,36,19.655692,0.835918,1693,0.043372,pending_review,,,
PERF-004-CAND-0037,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,37,21.025669,1.369977,1811,0.021403,pending_review,,,
PERF-004-CAND-0038,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,38,22.105397,1.079728,1904,0.018787,pending_review,,,
PERF-004-CAND-0039,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,39,22.674286,0.568889,1953,0.028448,pending_review,,,
PERF-004-CAND-0040,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,40,22.941315,0.267029,1976,0.02195,pending_review,,,
PERF-004-CAND-0041,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,41,23.754014,0.812698,2046,0.030292,pending_review,,,
PERF-004-CAND-0042,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,42,24.044263,0.290249,2071,0.020213,pending_review,,,
PERF-004-CAND-0043,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,43,24.311293,0.267029,2094,0.029029,pending_review,,,
PERF-004-CAND-0044,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,44,24.845351,0.534059,2140,0.02444,pending_review,,,
PERF-004-CAND-0045,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,45,25.123991,0.278639,2164,0.021805,pending_review,,,
PERF-004-CAND-0046,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,46,26.261769,1.137778,2262,0.079802,pending_review,,,
PERF-004-CAND-0047,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,47,26.784218,0.522449,2307,0.026905,pending_review,,,
PERF-004-CAND-0048,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,48,27.051247,0.267029,2330,0.026232,pending_review,,,
PERF-004-CAND-0049,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,49,27.329887,0.278639,2354,0.024812,pending_review,,,
PERF-004-CAND-0050,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,50,27.608526,0.278639,2378,0.027154,pending_review,,,
PERF-004-CAND-0051,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,51,27.887166,0.278639,2402,0.021951,pending_review,,,
PERF-004-CAND-0052,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,52,28.154195,0.267029,2425,0.020674,pending_review,,,
PERF-004-CAND-0053,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,53,28.699864,0.545669,2472,0.026085,pending_review,,,
PERF-004-CAND-0054,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,54,29.280363,0.580499,2522,0.02209,pending_review,,,
PERF-004-CAND-0055,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,55,29.547392,0.267029,2545,0.024117,pending_review,,,
PERF-004-CAND-0056,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,56,29.849252,0.301859,2571,0.024136,pending_review,,,
PERF-004-CAND-0057,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,57,31.196009,1.346757,2687,0.025725,pending_review,,,
PERF-004-CAND-0058,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,58,31.764898,0.568889,2736,0.019788,pending_review,,,
PERF-004-CAND-0059,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,59,32.008707,0.24381,2757,0.03679,pending_review,,,
PERF-004-CAND-0060,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,60,32.310567,0.301859,2783,0.031579,pending_review,,,
PERF-004-CAND-0061,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,61,32.844626,0.534059,2829,0.0194,pending_review,,,
PERF-004-CAND-0062,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,62,34.818322,1.973696,2999,0.034416,pending_review,,,
PERF-004-CAND-0063,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,63,36.188299,1.369977,3117,0.029044,pending_review,,,
PERF-004-CAND-0064,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,64,37.314467,1.126168,3214,0.024757,pending_review,,,
PERF-004-CAND-0065,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,65,37.871746,0.557279,3262,0.035712,pending_review,,,
PERF-004-CAND-0066,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,66,40.089252,2.217506,3453,0.018516,pending_review,,,
PERF-004-CAND-0067,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,67,40.90195,0.812698,3523,0.025212,pending_review,,,
PERF-004-CAND-0068,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,68,41.470839,0.568889,3572,0.032944,pending_review,,,
PERF-004-CAND-0069,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,69,41.737868,0.267029,3595,0.030913,pending_review,,,
PERF-004-CAND-0070,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,70,42.306757,0.568889,3644,0.024086,pending_review,,,
PERF-004-CAND-0071,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,71,43.154286,0.847528,3717,0.298676,pending_review,,,
PERF-004-CAND-0072,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,72,43.665125,0.510839,3761,0.016948,pending_review,,,
PERF-004-CAND-0073,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,73,43.920544,0.25542,3783,0.020911,pending_review,,,
PERF-004-CAND-0074,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,74,44.477823,0.557279,3831,0.029883,pending_review,,,
PERF-004-CAND-0075,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,75,45.302132,0.824308,3902,0.030428,pending_review,,,
PERF-004-CAND-0076,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,76,45.83619,0.534059,3948,0.020918,pending_review,,,
PERF-004-CAND-0077,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,77,46.381859,0.545669,3995,0.031736,pending_review,,,
PERF-004-CAND-0078,PERF-004,PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-004_SDNG_SNDG_Gangsa_ENSEMBLE04.wav,78,46.939138,0.557279,4043,0.027406,pending_review,,,
